study_id	feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSE33267	P-hsa04668-120	2.88657986402541e-15	0.863187710479076	5.84040382924759	1.88870122488093e-07	3.4141906757463e-07	-29.8777324557786
GSE33267	P-hsa04621-33 35	2.88657986402541e-15	0.863187710479076	5.84040382924759	1.88870122488093e-07	3.4141906757463e-07	-29.8777324557786
GSE33267	P-hsa04621-34 35	2.88657986402541e-15	0.863187710479076	5.84040382924759	1.88870122488093e-07	3.4141906757463e-07	-29.8777324557786
GSE33267	P-hsa04621-23	2.88657986402541e-15	0.863187710479076	5.84040382924759	1.88870122488093e-07	3.4141906757463e-07	-29.8777324557786
GSE33267	P-hsa04621-29	2.88657986402541e-15	0.863187710479076	5.84040382924759	1.88870122488093e-07	3.4141906757463e-07	-29.8777324557786
GSE33267	P-hsa04621-21 31 41	2.88657986402541e-15	0.863187710479076	5.84040382924759	1.88870122488093e-07	3.4141906757463e-07	-29.8777324557786
GSE33267	P-hsa04662-27	1.33226762955019e-15	0.498444422165603	5.59249690677352	4.95733822236822e-07	8.62944060930763e-07	-30.8308922476834
GSE33267	P-hsa04668-47	4.44089209850063e-16	0.812293111315065	4.66634751732454	1.60933982470974e-05	2.60824040556407e-05	-34.2464723350506
GSE33267	P-hsa04668-48	4.44089209850063e-16	0.812293111315065	4.66634751732454	1.60933982470974e-05	2.60824040556407e-05	-34.2464723350506
GSE33267	P-hsa04668-38	8.32667268468867e-16	0.442014177301124	4.47927508117994	3.15344392549005e-05	4.94039548326775e-05	-34.9014990186164
GSE33267	P-hsa04662-16	-3.33066907387547e-16	0.947146648868855	-4.34453546354865	5.08041179239751e-05	7.23573800735403e-05	-35.3645736700808
GSE33267	P-hsa04621-6	-3.33066907387547e-16	0.947146648868855	-4.34453546354865	5.08041179239751e-05	7.23573800735403e-05	-35.3645736700808
GSE33267	P-hsa04621-21 30	-3.33066907387547e-16	0.947146648868855	-4.34453546354865	5.08041179239751e-05	7.23573800735403e-05	-35.3645736700808
GSE33267	P-hsa04668-111	4.44089209850063e-16	0.920251158412871	4.24141951575159	7.28489562512305e-05	9.25378633461577e-05	-35.7137419729159
GSE33267	P-hsa04668-116	4.44089209850063e-16	0.920251158412871	4.24141951575159	7.28489562512305e-05	9.25378633461577e-05	-35.7137419729159
GSE33267	P-hsa04662-36	4.44089209850063e-16	0.920251158412871	4.24141951575159	7.28489562512305e-05	9.25378633461577e-05	-35.7137419729159
GSE33267	P-hsa04662-35	4.44089209850063e-16	0.920251158412871	4.24141951575159	7.28489562512305e-05	9.25378633461577e-05	-35.7137419729159
GSE33267	P-hsa04621-30 32	2.22044604925031e-16	0.92025115841287	1.86584585358238	0.066640350273174	0.0824235911273468	-42.0439506670762
GSE33267	P-hsa04668-36	0.000803589204549426	0.358941432511023	1.08106686168228	0.283718411338399	0.341917059818071	-43.1773335721809
GSE33267	P-hsa04621-42	-0.00120450828340446	0.965388712522096	-0.781110491420006	0.437613253876955	0.458227369808115	-43.4570965395476
GSE33267	P-hsa04621-44	-0.00120450828340446	0.965388712522096	-0.781110491420006	0.437613253876955	0.458227369808115	-43.4570965395476
GSE33267	P-hsa04621-4 7 8	-0.000131719754857262	0.877161689130287	-0.7792021607184	0.43872833279397	0.458227369808115	-43.4585943410586
GSE33267	P-hsa04630-36	-0.0236169040812347	0.388046989813062	-0.779202160717386	0.438728332794563	0.458227369808115	-43.4585943410594
GSE33267	P-hsa04621-28	-0.00130087372765886	0.933527472819626	-0.779202160717086	0.438728332794739	0.458227369808115	-43.4585943410596
GSE33267	P-hsa04621-43	-0.00132390197869758	0.950591240367885	-0.779202160716633	0.438728332795004	0.458227369808115	-43.4585943410599
GSE33267	P-hsa04668-40	0	0.966426097052895	0	1	1	-43.7654577195571
GSE33267	P-hsa04630-33	0	0	0	1	1	-43.7654577195571
GSE45042	P-hsa04668-102	2.22044604925031e-16	0.812715283154172	8.27767300456095	2.99349150807485e-09	7.03470504397589e-08	-26.520965982115
GSE45042	P-hsa04668-141	2.22044604925031e-16	0.812715283154172	8.27767300456095	2.99349150807485e-09	7.03470504397589e-08	-26.520965982115
GSE45042	P-hsa04662-27	3.33066907387547e-16	0.929209749796534	6.63690438231887	2.34990167794045e-07	3.68151262877338e-06	-30.9554198872362
GSE45042	P-hsa04668-128	6.66133814775094e-16	0.869997473444906	6.19444434723427	7.99973128009599e-07	7.23732931456461e-06	-32.1939818215512
GSE45042	P-hsa04668-111	-3.33066907387547e-16	0.532033827152431	-5.99774475839236	1.38587157087407e-06	7.23732931456461e-06	-32.7483387582434
GSE45042	P-hsa04668-116	-3.33066907387547e-16	0.532033827152431	-5.99774475839236	1.38587157087407e-06	7.23732931456461e-06	-32.7483387582434
GSE45042	P-hsa04662-36	-3.33066907387547e-16	0.532033827152431	-5.99774475839236	1.38587157087407e-06	7.23732931456461e-06	-32.7483387582434
GSE45042	P-hsa04662-35	-3.33066907387547e-16	0.532033827152431	-5.99774475839236	1.38587157087407e-06	7.23732931456461e-06	-32.7483387582434
GSE45042	P-hsa04621-30 32	-3.33066907387547e-16	0.532033827152431	-5.99774475839236	1.38587157087407e-06	7.23732931456461e-06	-32.7483387582434
GSE45042	P-hsa04630-7	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-31	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-1	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-30	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-34	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-24	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-27	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04630-28	-6.66133814775094e-16	0.870635759314139	-5.16203697425256	1.46160683168043e-05	4.04091300523412e-05	-35.1142887423338
GSE45042	P-hsa04662-29	2.22044604925031e-16	0.751995105213564	3.90213303954546	0.000497330888611082	0.00129858620915116	-38.6081765047803
GSE45042	P-hsa04662-24	-1.11022302462516e-16	0.800289470655689	-3.87152713271447	0.000540733490623684	0.00133760389785859	-38.6900094575354
GSE45042	P-hsa04668-36	-3.33066907387547e-16	0.701766879877884	-3.69602647328893	0.000870921039129888	0.00204666444195524	-39.1549013120461
GSE45042	P-hsa04668-38	1.11022302462516e-16	0.66921837481712	3.09722188733466	0.00420563415185456	0.00941260976843641	-40.6719713907071
GSE45042	P-hsa04662-10	2.22044604925031e-16	1	2.47976233025482	0.0189670282782129	0.0405204695034548	-42.0831164551493
GSE45042	P-hsa04662-6	-2.22044604925031e-16	0.773525737090811	-2.2895325055387	0.0292331386342333	0.059737283296042	-42.4772539629457
GSE45042	P-hsa04630-35	-1.38777878078145e-17	0.0660928583793451	-2.0511795294954	0.0490423534069557	0.0960412754219549	-42.9392621971532
GSE45042	P-hsa04630-36	0.119637920989598	0.373021080445985	1.859259855957	0.0727924988622879	0.114278658342275	-43.28319745957
GSE45042	P-hsa04621-43	0.00314876876171943	0.748440058063636	1.85925985595696	0.0727924988622944	0.114278658342275	-43.2831974595701
GSE45042	P-hsa04621-28	0.00259104334879701	0.592449351465323	1.85925985595675	0.0727924988623241	0.114278658342275	-43.2831974595704
GSE45042	P-hsa04621-4 7 8	0.0002381751168401	0.408337467976908	1.85925985595607	0.0727924988624234	0.114278658342275	-43.2831974595716
GSE45042	P-hsa04621-42	0.0021227317801118	0.607572081557461	1.85822381441815	0.0729438244737923	0.114278658342275	-43.2849822832079
GSE45042	P-hsa04621-44	0.0021227317801118	0.607572081557461	1.85822381441815	0.0729438244737923	0.114278658342275	-43.2849822832079
GSE45042	P-hsa04662-16	-2.22044604925031e-16	0.683419577045535	-1.80327247208835	0.0813664922569332	0.115885610184117	-43.3785091767726
GSE45042	P-hsa04621-6	-2.22044604925031e-16	0.683419577045535	-1.80327247208835	0.0813664922569332	0.115885610184117	-43.3785091767726
GSE45042	P-hsa04621-21 30	-2.22044604925031e-16	0.683419577045535	-1.80327247208835	0.0813664922569332	0.115885610184117	-43.3785091767726
GSE45042	P-hsa04668-20	-1.66533453693773e-16	0.30900525063097	-1.72900010176391	0.094056409176063	0.130019153861028	-43.5013102072152
GSE45042	P-hsa04668-153	-1.11022302462516e-16	0.817507110380926	-0.662744367920303	0.512538553516753	0.669147555980206	-44.7484493473397
GSE45042	P-hsa04668-138	-1.11022302462516e-16	0.817507110380926	-0.662744367920303	0.512538553516753	0.669147555980206	-44.7484493473397
GSE45042	P-hsa04668-47	0	0.874215514916306	0	1	1	-44.9737218544518
GSE45042	P-hsa04668-48	0	0.874215514916306	0	1	1	-44.9737218544518
GSE45042	P-hsa04668-40	0	0.727328228250428	0	1	1	-44.9737218544518
GSE45042	P-hsa04668-120	0	0.390658904778871	0	1	1	-44.9737218544518
GSE45042	P-hsa04662-32 51	0	0.817507110380925	0	1	1	-44.9737218544518
GSE45042	P-hsa04630-33	0	0	0	1	1	-44.9737218544518
GSE45042	P-hsa04621-33 35	0	0.390658904778871	0	1	1	-44.9737218544518
GSE45042	P-hsa04621-34 35	0	0.390658904778871	0	1	1	-44.9737218544518
GSE45042	P-hsa04621-23	0	0.390658904778871	0	1	1	-44.9737218544518
GSE45042	P-hsa04621-29	0	0.390658904778871	0	1	1	-44.9737218544518
GSE45042	P-hsa04621-21 31 41	0	0.390658904778871	0	1	1	-44.9737218544518
GSE56192	P-hsa04668-36	-2.22044604925031e-16	0.851013595192434	-4.50874428126679	0.000156920256661709	0.00368762603155016	-36.6257399096304
GSE56192	P-hsa04662-6	2.22044604925031e-16	0.967912053532919	4.50874428126679	0.000156920256661709	0.00368762603155016	-36.6257399096304
GSE56192	P-hsa04630-33	5.55111512312578e-17	0.173265694511573	3.49244822912951	0.00195466939613997	0.0306231538728595	-39.1239664714426
GSE56192	P-hsa04662-24	-3.88578058618805e-16	0.488164280125654	-2.75052661703464	0.0113634816382851	0.0483800773635627	-40.8190400910783
GSE56192	P-hsa04668-111	-2.77555756156289e-16	0.269049880659775	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04668-116	-2.77555756156289e-16	0.269049880659775	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04662-16	-2.77555756156289e-16	0.396481407253219	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04662-36	-2.77555756156289e-16	0.269049880659775	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04662-35	-2.77555756156289e-16	0.269049880659775	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04621-6	-2.77555756156289e-16	0.396481407253219	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04621-21 30	-2.77555756156289e-16	0.396481407253219	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04621-30 32	-2.77555756156289e-16	0.269049880659775	-2.71394583240295	0.0123523601779309	0.0483800773635627	-40.8978466715781
GSE56192	P-hsa04662-27	-9.99200722162641e-16	1	-2.44255142725411	0.0226444063030312	0.0818682381724975	-41.4644883971417
GSE56192	P-hsa04662-10	-1.11022302462516e-16	0.775962503636264	-2.2543721406334	0.0339554009048783	0.106394100334126	-41.8366034081376
GSE56192	P-hsa04668-40	5.55111512312578e-17	0.431237628648357	2.25436987231944	0.0339555639364231	0.106394100334126	-41.8366077810746
GSE56192	P-hsa04668-128	2.22044604925031e-16	0.657501250308504	1.71438084613488	0.09984645353947	0.249978231644756	-42.7896542449552
GSE56192	P-hsa04668-120	2.77555756156289e-17	0.169522467968822	1.62836306696192	0.117011087152865	0.249978231644756	-42.9234561953477
GSE56192	P-hsa04621-33 35	2.77555756156289e-17	0.169522467968822	1.62836306696192	0.117011087152865	0.249978231644756	-42.9234561953477
GSE56192	P-hsa04621-34 35	2.77555756156289e-17	0.169522467968822	1.62836306696192	0.117011087152865	0.249978231644756	-42.9234561953477
GSE56192	P-hsa04621-23	2.77555756156289e-17	0.169522467968822	1.62836306696192	0.117011087152865	0.249978231644756	-42.9234561953477
GSE56192	P-hsa04621-29	2.77555756156289e-17	0.169522467968822	1.62836306696192	0.117011087152865	0.249978231644756	-42.9234561953477
GSE56192	P-hsa04621-21 31 41	2.77555756156289e-17	0.169522467968822	1.62836306696192	0.117011087152865	0.249978231644756	-42.9234561953477
GSE56192	P-hsa04662-29	-1.66533453693773e-16	0.454816223942634	-1.55156572801484	0.134359519307	0.261430874952373	-43.0382756253374
GSE56192	P-hsa04668-153	-2.22044604925031e-16	0.709564915911947	-1.50992184365056	0.144621335080036	0.261430874952373	-43.0986557227392
GSE56192	P-hsa04668-138	-2.22044604925031e-16	0.709564915911947	-1.50992184365056	0.144621335080036	0.261430874952373	-43.0986557227392
GSE56192	P-hsa04662-32 51	-2.22044604925031e-16	0.709564915911947	-1.50992184365056	0.144621335080036	0.261430874952373	-43.0986557227392
GSE56192	P-hsa04668-20	-2.22044604925031e-16	0.459537702169878	-1.33440013376927	0.195077947104759	0.334541653653217	-43.3380506189387
GSE56192	P-hsa04630-35	8.32667268468867e-17	0.248254066355183	1.30967203922721	0.203182895323503	0.334541653653217	-43.3697580813849
GSE56192	P-hsa04630-7	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-31	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-1	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-30	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-34	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-24	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-27	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04630-28	2.22044604925031e-16	0.6597501154046	1.16415313199838	0.256244670883315	0.334541653653217	-43.54584481559
GSE56192	P-hsa04621-42	9.20727975452507e-05	0.303830942967146	0.435643060387382	0.66713934282983	0.746657197570989	-44.1342481772545
GSE56192	P-hsa04621-44	9.20727975452507e-05	0.303830942967146	0.435643060387382	0.66713934282983	0.746657197570989	-44.1342481772545
GSE56192	P-hsa04621-43	0.000184352042717273	0.4465676448451	0.435522483301319	0.667225580806718	0.746657197570989	-44.1343025257419
GSE56192	P-hsa04621-28	0.00013399814317927	0.308854544121928	0.435522483301171	0.667225580806824	0.746657197570989	-44.134302525742
GSE56192	P-hsa04630-36	0.0162164269057364	0.132009818491702	0.435522483300857	0.667225580807048	0.746657197570989	-44.1343025257421
GSE56192	P-hsa04621-4 7 8	1.03712342387208e-05	0.176629390079053	0.435522483299362	0.667225580808118	0.746657197570989	-44.1343025257428
GSE56192	P-hsa04668-47	0	0.671217973749389	0	1	1	-44.2328439005243
GSE56192	P-hsa04668-48	0	0.671217973749389	0	1	1	-44.2328439005243
GSE56192	P-hsa04668-38	0	0.675299621672717	0	1	1	-44.2328439005243
GSE56192	P-hsa04668-102	0	0.537956515123559	0	1	1	-44.2328439005243
GSE56192	P-hsa04668-141	0	0.537956515123559	0	1	1	-44.2328439005243
GSE56677	P-hsa04668-111	5.55111512312578e-16	0.842978919478804	8.80639291181491	5.9346376799617e-10	5.578559419164e-09	-25.9210509444237
GSE56677	P-hsa04668-116	5.55111512312578e-16	0.842978919478804	8.80639291181491	5.9346376799617e-10	5.578559419164e-09	-25.9210509444237
GSE56677	P-hsa04662-36	5.55111512312578e-16	0.842978919478804	8.80639291181491	5.9346376799617e-10	5.578559419164e-09	-25.9210509444237
GSE56677	P-hsa04662-35	5.55111512312578e-16	0.842978919478804	8.80639291181491	5.9346376799617e-10	5.578559419164e-09	-25.9210509444237
GSE56677	P-hsa04621-30 32	5.55111512312578e-16	0.842978919478804	8.80639291181491	5.9346376799617e-10	5.578559419164e-09	-25.9210509444237
GSE56677	P-hsa04668-128	2.22044604925031e-16	0.370781697683094	7.73642836437439	9.77623413898857e-09	5.96192766113739e-08	-28.7744541755258
GSE56677	P-hsa04668-102	7.7715611723761e-16	0.527603124862188	7.72253487388297	1.01479619764041e-08	5.96192766113739e-08	-28.8123925208014
GSE56677	P-hsa04668-141	7.7715611723761e-16	0.527603124862188	7.72253487388297	1.01479619764041e-08	5.96192766113739e-08	-28.8123925208014
GSE56677	P-hsa04668-47	4.9960036108132e-16	0.370762082838926	7.39276352936048	2.47722841218222e-08	1.16429735372564e-07	-29.7190482856988
GSE56677	P-hsa04668-48	4.9960036108132e-16	0.370762082838926	7.39276352936048	2.47722841218222e-08	1.16429735372564e-07	-29.7190482856988
GSE56677	P-hsa04662-27	4.16333634234434e-17	0.11363046361199	5.80231959916609	2.13360085110968e-06	9.11629454565046e-06	-34.223092139454
GSE56677	P-hsa04662-10	-2.22044604925031e-16	0.374477707542143	-5.72906996592408	2.63112426861331e-06	1.03052367187354e-05	-34.4337551670477
GSE56677	P-hsa04668-40	-3.33066907387547e-16	0.680838528950853	-5.28383574708895	9.43871941832018e-06	3.41246009739268e-05	-35.7145033660569
GSE56677	P-hsa04662-24	5.55111512312578e-16	0.672113677379387	4.71543724206887	4.81810915195549e-05	0.00016175080724422	-37.3394891167086
GSE56677	P-hsa04668-153	2.77555756156289e-17	0.232369669756322	4.26256291089851	0.000174393368550095	0.000482178843900397	-38.6120290174484
GSE56677	P-hsa04668-138	2.77555756156289e-17	0.232369669756322	4.26256291089851	0.000174393368550095	0.000482178843900397	-38.6120290174484
GSE56677	P-hsa04668-20	6.93889390390723e-18	0.0295165399210241	4.26253901676219	0.000174405113751207	0.000482178843900397	-38.612095367589
GSE56677	P-hsa04662-6	1.38777878078145e-17	0.0718169979901357	3.86820949467252	0.000524336318910481	0.00136910038826626	-39.6919725657072
GSE56677	P-hsa04668-36	2.77555756156289e-17	0.0742770327424233	3.73339054279016	0.000759437509820908	0.0018786085769254	-40.0530620663818
GSE56677	P-hsa04668-38	5.55111512312578e-17	0.129123449145064	3.52255695402005	0.00134527570331781	0.00316139790279685	-40.6076531518312
GSE56677	P-hsa04630-7	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-31	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-1	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-30	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-34	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-24	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-27	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04630-28	5.55111512312578e-17	0.370779393047926	2.86453489231472	0.00742075892639388	0.0124562739121612	-42.2380298763384
GSE56677	P-hsa04662-32 51	8.32667268468867e-17	0.232369669756318	1.87816561242274	0.0697655703843664	0.113068338209146	-44.2717658456907
GSE56677	P-hsa04668-120	-2.22044604925031e-16	1	-1.76127858763063	0.088024628959443	0.114921044547087	-44.4701593716601
GSE56677	P-hsa04621-33 35	-2.22044604925031e-16	1	-1.76127858763063	0.088024628959443	0.114921044547087	-44.4701593716601
GSE56677	P-hsa04621-34 35	-2.22044604925031e-16	1	-1.76127858763063	0.088024628959443	0.114921044547087	-44.4701593716601
GSE56677	P-hsa04621-23	-2.22044604925031e-16	1	-1.76127858763063	0.088024628959443	0.114921044547087	-44.4701593716601
GSE56677	P-hsa04621-29	-2.22044604925031e-16	1	-1.76127858763063	0.088024628959443	0.114921044547087	-44.4701593716601
GSE56677	P-hsa04621-21 31 41	-2.22044604925031e-16	1	-1.76127858763063	0.088024628959443	0.114921044547087	-44.4701593716601
GSE56677	P-hsa04662-29	1.11022302462516e-16	0.677931921400149	1.76127858236298	0.088024629865854	0.114921044547087	-44.4701593803675
GSE56677	P-hsa04630-35	4.33680868994202e-19	0.00301577826038282	1.43202004310396	0.162115906986959	0.205931016983435	-44.9712946917697
GSE56677	P-hsa04662-16	1.11022302462516e-16	0.686719340041279	1.14507548311913	0.260916580265462	0.306576981811917	-45.3333690400205
GSE56677	P-hsa04621-6	1.11022302462516e-16	0.686719340041279	1.14507548311913	0.260916580265462	0.306576981811917	-45.3333690400205
GSE56677	P-hsa04621-21 30	1.11022302462516e-16	0.686719340041279	1.14507548311913	0.260916580265462	0.306576981811917	-45.3333690400205
GSE56677	P-hsa04621-42	-0.000320833552137856	0.77319975809993	-0.0661835168221892	0.947655491808049	0.969077016263689	-45.993914253122
GSE56677	P-hsa04621-44	-0.000320833552137856	0.77319975809993	-0.0661835168221892	0.947655491808049	0.969077016263689	-45.993914253122
GSE56677	P-hsa04630-36	-0.00257874959285592	0.347143508688388	-0.0651668924047218	0.948458356342987	0.969077016263689	-45.9939831581215
GSE56677	P-hsa04621-43	-0.000265303846411546	0.617519308500738	-0.0651668924046042	0.94845835634308	0.969077016263689	-45.9939831581215
GSE56677	P-hsa04621-28	-0.0003288490463359	0.766000314349259	-0.0651668924046426	0.948458356343049	0.969077016263689	-45.9939831581215
GSE56677	P-hsa04621-4 7 8	-3.31531639196081e-05	0.983654956825921	-0.0651668924044711	0.948458356343185	0.969077016263689	-45.9939831581215
GSE56677	P-hsa04630-33	0	0	0	1	1	-45.9961746677388
