id	effect	rawPval	adjPval	logAdjPval
P-hsa04210-69	0.3005103042165063	0.7637879378119645	1	-0
P-hsa04210-70	0.32943744460265534	0.741825069173591	1	-0
P-hsa04210-10	0.4567113273929801	0.6478785479836255	0.9880090718917233	0.012063399199781262
P-hsa04210-71	0.4566319446458135	0.6479356143669615	0.9880090718917233	0.012063399199781262
P-hsa04210-73	0.5614535937407457	0.5744883574304045	0.9701030040300294	0.03035302340075818
P-hsa04210-3	0.4708135382565018	0.6377738957995001	0.9880090718917233	0.012063399199781262
P-hsa04210-72	0.5268772973209338	0.5982788003389743	0.976007061066095	0.024285457896347017
P-hsa04210-119	-0.4819596745892106	0.6298345929676921	0.9880090718917233	0.012063399199781262
P-hsa04210-83	0.4108067469283336	0.6812142455126766	1	-0
P-hsa04210-84	-0.4035839150847677	0.6865187157887205	1	-0
P-hsa04210-85	1.2813091117600033	0.200085113691153	0.8089648131133687	0.21199985716699268
P-hsa04210-86	0.7809415241677992	0.4348368881026905	0.9385569220896995	0.06341177259484435
P-hsa04210-114	1.2118703231004073	0.225562023823227	0.850002953156883	0.16251545520159497
